Time,Constraint,Lambda,Sim
4838000,0___l,0.0,run_4_toynet
4839000,0___l,0.0,run_4_toynet
4840000,0___l,0.0,run_4_toynet
4841000,0___l,0.0,run_4_toynet
4842000,0___l,0.0,run_4_toynet
4843000,0___l,0.0,run_4_toynet
4844000,0___l,0.0,run_4_toynet
4845000,0___l,0.0,run_4_toynet
4846000,0___l,0.0,run_4_toynet
4847000,0___l,0.0,run_4_toynet
4848000,0___l,0.0,run_4_toynet
4849000,0___l,0.0,run_4_toynet
4850000,0___l,0.0,run_4_toynet
4851000,0___l,0.0,run_4_toynet
4852000,0___l,0.0,run_4_toynet
4853000,0___l,0.0,run_4_toynet
4854000,0___l,0.0,run_4_toynet
4855000,0___l,0.0,run_4_toynet
4856000,0___l,0.0,run_4_toynet
4857000,0___l,0.0,run_4_toynet
4858000,0___l,0.0,run_4_toynet
4859000,0___l,0.0,run_4_toynet
4860000,0___l,0.0,run_4_toynet
4861000,0___l,0.0,run_4_toynet
4862000,0___l,0.0,run_4_toynet
4863000,0___l,0.0,run_4_toynet
4864000,0___l,0.0,run_4_toynet
4865000,0___l,0.0,run_4_toynet
4866000,0___l,0.0,run_4_toynet
4867000,0___l,0.0,run_4_toynet
4868000,0___l,0.0,run_4_toynet
4869000,0___l,0.0,run_4_toynet
4870000,0___l,0.0,run_4_toynet
4871000,0___l,0.0,run_4_toynet
4872000,0___l,0.0,run_4_toynet
4873000,0___l,0.0,run_4_toynet
4874000,0___l,0.0,run_4_toynet
4875000,0___l,0.0,run_4_toynet
4876000,0___l,0.0,run_4_toynet
4877000,0___l,0.0,run_4_toynet
4878000,0___l,0.0,run_4_toynet
4879000,0___l,0.0,run_4_toynet
4880000,0___l,0.0,run_4_toynet
4881000,0___l,0.0,run_4_toynet
4882000,0___l,0.0,run_4_toynet
4883000,0___l,0.0,run_4_toynet
4884000,0___l,0.0,run_4_toynet
4885000,0___l,0.0,run_4_toynet
4886000,0___l,0.0,run_4_toynet
4887000,0___l,0.0,run_4_toynet
4888000,0___l,0.0,run_4_toynet
4889000,0___l,0.0,run_4_toynet
4890000,0___l,0.0,run_4_toynet
4891000,0___l,0.0,run_4_toynet
4892000,0___l,0.0,run_4_toynet
4893000,0___l,0.0,run_4_toynet
4894000,0___l,0.0,run_4_toynet
4895000,0___l,0.0,run_4_toynet
4896000,0___l,0.0,run_4_toynet
4897000,0___l,0.0,run_4_toynet
4898000,0___l,0.0,run_4_toynet
4899000,0___l,0.0,run_4_toynet
4900000,0___l,0.0,run_4_toynet
4901000,0___l,0.0,run_4_toynet
4902000,0___l,0.0,run_4_toynet
4903000,0___l,0.0,run_4_toynet
4904000,0___l,0.0,run_4_toynet
4905000,0___l,0.0,run_4_toynet
4906000,0___l,0.0,run_4_toynet
4907000,0___l,0.0,run_4_toynet
4908000,0___l,0.0,run_4_toynet
4909000,0___l,0.0,run_4_toynet
4910000,0___l,0.0,run_4_toynet
4911000,0___l,0.0,run_4_toynet
4912000,0___l,0.0,run_4_toynet
4913000,0___l,0.0,run_4_toynet
4914000,0___l,0.0,run_4_toynet
4915000,0___l,0.0,run_4_toynet
4916000,0___l,0.0,run_4_toynet
4917000,0___l,0.0,run_4_toynet
4918000,0___l,0.0,run_4_toynet
4919000,0___l,0.0,run_4_toynet
4920000,0___l,0.0,run_4_toynet
4921000,0___l,0.0,run_4_toynet
4922000,0___l,0.0,run_4_toynet
4923000,0___l,0.0,run_4_toynet
4924000,0___l,0.0,run_4_toynet
4925000,0___l,0.0,run_4_toynet
4926000,0___l,0.0,run_4_toynet
4927000,0___l,0.0,run_4_toynet
4928000,0___l,0.0,run_4_toynet
4929000,0___l,0.0,run_4_toynet
4930000,0___l,0.0,run_4_toynet
4931000,0___l,0.0,run_4_toynet
4932000,0___l,0.0,run_4_toynet
4933000,0___l,0.0,run_4_toynet
4934000,0___l,0.0,run_4_toynet
4935000,0___l,0.0,run_4_toynet
4936000,0___l,0.0,run_4_toynet
4937000,0___l,0.0,run_4_toynet
4938000,0___l,0.0,run_4_toynet
4939000,0___l,0.0,run_4_toynet
4940000,0___l,0.0,run_4_toynet
4941000,0___l,0.0,run_4_toynet
4942000,0___l,0.0,run_4_toynet
4943000,0___l,0.0,run_4_toynet
4944000,0___l,0.0,run_4_toynet
4945000,0___l,0.0,run_4_toynet
4946000,0___l,0.0,run_4_toynet
4947000,0___l,0.0,run_4_toynet
4948000,0___l,0.0,run_4_toynet
4949000,0___l,0.0,run_4_toynet
4950000,0___l,0.0,run_4_toynet
4951000,0___l,0.0,run_4_toynet
4952000,0___l,0.0,run_4_toynet
4953000,0___l,0.0,run_4_toynet
4954000,0___l,0.0,run_4_toynet
4955000,0___l,0.0,run_4_toynet
4956000,0___l,0.0,run_4_toynet
4957000,0___l,0.0,run_4_toynet
4958000,0___l,0.0,run_4_toynet
4959000,0___l,0.0,run_4_toynet
4960000,0___l,0.0,run_4_toynet
4961000,0___l,0.0,run_4_toynet
4962000,0___l,0.0,run_4_toynet
4963000,0___l,0.0,run_4_toynet
4964000,0___l,0.0,run_4_toynet
4965000,0___l,0.0,run_4_toynet
4966000,0___l,0.0,run_4_toynet
4967000,0___l,0.0,run_4_toynet
4968000,0___l,0.0,run_4_toynet
4969000,0___l,0.0,run_4_toynet
4970000,0___l,0.0,run_4_toynet
4971000,0___l,0.0,run_4_toynet
4972000,0___l,0.0,run_4_toynet
4973000,0___l,0.0,run_4_toynet
4974000,0___l,0.0,run_4_toynet
4975000,0___l,0.0,run_4_toynet
4976000,0___l,0.0,run_4_toynet
4977000,0___l,0.0,run_4_toynet
4978000,0___l,0.0,run_4_toynet
4979000,0___l,0.0,run_4_toynet
4980000,0___l,0.0,run_4_toynet
4981000,0___l,0.0,run_4_toynet
4982000,0___l,0.0,run_4_toynet
4983000,0___l,0.0,run_4_toynet
4984000,0___l,0.0,run_4_toynet
4985000,0___l,0.0,run_4_toynet
4986000,0___l,0.0,run_4_toynet
4987000,0___l,0.0,run_4_toynet
4988000,0___l,0.0,run_4_toynet
4989000,0___l,0.0,run_4_toynet
4990000,0___l,0.0,run_4_toynet
4991000,0___l,0.0,run_4_toynet
4992000,0___l,0.0,run_4_toynet
4993000,0___l,0.0,run_4_toynet
4994000,0___l,0.0,run_4_toynet
4995000,0___l,0.0,run_4_toynet
4996000,0___l,0.0,run_4_toynet
4997000,0___l,0.0,run_4_toynet
4998000,0___l,0.0,run_4_toynet
4999000,0___l,0.0,run_4_toynet
5000000,0___l,0.0,run_4_toynet
0,1___l,0.0,run_4_toynet
1000,1___l,0.0,run_4_toynet
2000,1___l,0.0,run_4_toynet
3000,1___l,0.0,run_4_toynet
4000,1___l,0.0,run_4_toynet
5000,1___l,0.0,run_4_toynet
6000,1___l,0.0,run_4_toynet
7000,1___l,0.0,run_4_toynet
8000,1___l,0.0,run_4_toynet
9000,1___l,0.0,run_4_toynet
10000,1___l,0.0,run_4_toynet
11000,1___l,0.0,run_4_toynet
12000,1___l,0.0,run_4_toynet
13000,1___l,0.0,run_4_toynet
14000,1___l,0.0,run_4_toynet
15000,1___l,0.0,run_4_toynet
16000,1___l,0.0,run_4_toynet
17000,1___l,0.0,run_4_toynet
18000,1___l,0.0,run_4_toynet
19000,1___l,0.0,run_4_toynet
20000,1___l,0.0,run_4_toynet
21000,1___l,0.0,run_4_toynet
22000,1___l,0.0,run_4_toynet
23000,1___l,0.0,run_4_toynet
24000,1___l,0.0,run_4_toynet
25000,1___l,0.0,run_4_toynet
26000,1___l,0.0,run_4_toynet
27000,1___l,0.0,run_4_toynet
28000,1___l,0.0,run_4_toynet
29000,1___l,0.0,run_4_toynet
30000,1___l,0.0,run_4_toynet
31000,1___l,0.0,run_4_toynet
32000,1___l,0.0,run_4_toynet
33000,1___l,0.0,run_4_toynet
34000,1___l,0.0,run_4_toynet
35000,1___l,0.0,run_4_toynet
36000,1___l,0.0,run_4_toynet
37000,1___l,0.0,run_4_toynet
38000,1___l,0.0,run_4_toynet
39000,1___l,0.0,run_4_toynet
40000,1___l,0.0,run_4_toynet
41000,1___l,0.0,run_4_toynet
42000,1___l,0.0,run_4_toynet
43000,1___l,0.0,run_4_toynet
44000,1___l,0.0,run_4_toynet
45000,1___l,0.0,run_4_toynet
46000,1___l,0.0,run_4_toynet
47000,1___l,0.0,run_4_toynet
48000,1___l,0.0,run_4_toynet
49000,1___l,0.0,run_4_toynet
50000,1___l,0.0,run_4_toynet
51000,1___l,0.0,run_4_toynet
52000,1___l,0.0,run_4_toynet
53000,1___l,0.0,run_4_toynet
54000,1___l,0.0,run_4_toynet
55000,1___l,0.0,run_4_toynet
56000,1___l,0.0,run_4_toynet
57000,1___l,0.0,run_4_toynet
58000,1___l,0.0,run_4_toynet
59000,1___l,0.0,run_4_toynet
60000,1___l,0.0,run_4_toynet
61000,1___l,0.0,run_4_toynet
62000,1___l,0.0,run_4_toynet
63000,1___l,0.0,run_4_toynet
64000,1___l,0.0,run_4_toynet
65000,1___l,0.0,run_4_toynet
66000,1___l,0.0,run_4_toynet
67000,1___l,0.0,run_4_toynet
68000,1___l,0.0,run_4_toynet
69000,1___l,0.0,run_4_toynet
70000,1___l,0.0,run_4_toynet
71000,1___l,0.0,run_4_toynet
72000,1___l,0.0,run_4_toynet
73000,1___l,0.0,run_4_toynet
74000,1___l,0.0,run_4_toynet
75000,1___l,0.0,run_4_toynet
76000,1___l,0.0,run_4_toynet
77000,1___l,0.0,run_4_toynet
78000,1___l,0.0,run_4_toynet
79000,1___l,0.0,run_4_toynet
80000,1___l,0.0,run_4_toynet
81000,1___l,0.0,run_4_toynet
82000,1___l,0.0,run_4_toynet
83000,1___l,0.0,run_4_toynet
84000,1___l,0.0,run_4_toynet
85000,1___l,0.0,run_4_toynet
86000,1___l,0.0,run_4_toynet
87000,1___l,0.0,run_4_toynet
88000,1___l,0.0,run_4_toynet
89000,1___l,0.0,run_4_toynet
90000,1___l,0.0,run_4_toynet
91000,1___l,0.0,run_4_toynet
92000,1___l,0.0,run_4_toynet
93000,1___l,0.0,run_4_toynet
94000,1___l,0.0,run_4_toynet
95000,1___l,0.0,run_4_toynet
96000,1___l,0.0,run_4_toynet
97000,1___l,0.0,run_4_toynet
98000,1___l,0.0,run_4_toynet
99000,1___l,0.0,run_4_toynet
100000,1___l,0.0,run_4_toynet
101000,1___l,0.0,run_4_toynet
102000,1___l,0.0,run_4_toynet
103000,1___l,0.0,run_4_toynet
104000,1___l,0.0,run_4_toynet
105000,1___l,0.0,run_4_toynet
106000,1___l,0.0,run_4_toynet
107000,1___l,0.0,run_4_toynet
108000,1___l,0.0,run_4_toynet
109000,1___l,0.0,run_4_toynet
110000,1___l,0.0,run_4_toynet
111000,1___l,0.0,run_4_toynet
112000,1___l,0.0,run_4_toynet
113000,1___l,0.0,run_4_toynet
114000,1___l,0.0,run_4_toynet
115000,1___l,0.0,run_4_toynet
116000,1___l,0.0,run_4_toynet
117000,1___l,0.0,run_4_toynet
118000,1___l,0.0,run_4_toynet
119000,1___l,0.0,run_4_toynet
120000,1___l,0.0,run_4_toynet
121000,1___l,0.0,run_4_toynet
122000,1___l,0.0,run_4_toynet
123000,1___l,0.0,run_4_toynet
124000,1___l,0.0,run_4_toynet
125000,1___l,0.0,run_4_toynet
126000,1___l,0.0,run_4_toynet
127000,1___l,0.0,run_4_toynet
128000,1___l,0.0,run_4_toynet
129000,1___l,0.0,run_4_toynet
130000,1___l,0.0,run_4_toynet
131000,1___l,0.0,run_4_toynet
132000,1___l,0.0,run_4_toynet
133000,1___l,0.0,run_4_toynet
134000,1___l,0.0,run_4_toynet
135000,1___l,0.0,run_4_toynet
136000,1___l,0.0,run_4_toynet
137000,1___l,0.0,run_4_toynet
138000,1___l,0.0,run_4_toynet
139000,1___l,0.0,run_4_toynet
140000,1___l,0.0,run_4_toynet
141000,1___l,0.0,run_4_toynet
142000,1___l,0.0,run_4_toynet
143000,1___l,0.0,run_4_toynet
144000,1___l,0.0,run_4_toynet
145000,1___l,0.0,run_4_toynet
146000,1___l,0.0,run_4_toynet
147000,1___l,0.0,run_4_toynet
148000,1___l,0.0,run_4_toynet
149000,1___l,0.0,run_4_toynet
150000,1___l,0.0,run_4_toynet
151000,1___l,0.0,run_4_toynet
152000,1___l,0.0,run_4_toynet
153000,1___l,0.0,run_4_toynet
154000,1___l,0.0,run_4_toynet
155000,1___l,0.0,run_4_toynet
156000,1___l,0.0,run_4_toynet
157000,1___l,0.0,run_4_toynet
158000,1___l,0.0,run_4_toynet
159000,1___l,0.0,run_4_toynet
160000,1___l,0.0,run_4_toynet
161000,1___l,0.0,run_4_toynet
162000,1___l,0.0,run_4_toynet
163000,1___l,0.0,run_4_toynet
164000,1___l,0.0,run_4_toynet
165000,1___l,0.0,run_4_toynet
166000,1___l,0.0,run_4_toynet
167000,1___l,0.0,run_4_toynet
168000,1___l,0.0,run_4_toynet
169000,1___l,0.0,run_4_toynet
170000,1___l,0.0,run_4_toynet
171000,1___l,0.0,run_4_toynet
172000,1___l,0.0,run_4_toynet
173000,1___l,0.0,run_4_toynet
174000,1___l,0.0,run_4_toynet
175000,1___l,0.0,run_4_toynet
176000,1___l,0.0,run_4_toynet
177000,1___l,0.0,run_4_toynet
178000,1___l,0.0,run_4_toynet
179000,1___l,0.0,run_4_toynet
180000,1___l,0.0,run_4_toynet
181000,1___l,0.0,run_4_toynet
182000,1___l,0.0,run_4_toynet
183000,1___l,0.0,run_4_toynet
184000,1___l,0.0,run_4_toynet
185000,1___l,0.0,run_4_toynet
186000,1___l,0.0,run_4_toynet
187000,1___l,0.0,run_4_toynet
188000,1___l,0.0,run_4_toynet
189000,1___l,0.0,run_4_toynet
190000,1___l,0.0,run_4_toynet
191000,1___l,0.0,run_4_toynet
192000,1___l,0.0,run_4_toynet
193000,1___l,0.0,run_4_toynet
194000,1___l,0.0,run_4_toynet
195000,1___l,0.0,run_4_toynet
196000,1___l,0.0,run_4_toynet
197000,1___l,0.0,run_4_toynet
198000,1___l,0.0,run_4_toynet
199000,1___l,0.0,run_4_toynet
200000,1___l,0.0,run_4_toynet
201000,1___l,0.0,run_4_toynet
202000,1___l,0.0,run_4_toynet
203000,1___l,0.0,run_4_toynet
204000,1___l,0.0,run_4_toynet
205000,1___l,0.0,run_4_toynet
206000,1___l,0.0,run_4_toynet
207000,1___l,0.0,run_4_toynet
208000,1___l,0.0,run_4_toynet
209000,1___l,0.0,run_4_toynet
210000,1___l,0.0,run_4_toynet
211000,1___l,0.0,run_4_toynet
212000,1___l,0.0,run_4_toynet
213000,1___l,0.0,run_4_toynet
214000,1___l,0.0,run_4_toynet
215000,1___l,0.0,run_4_toynet
216000,1___l,0.0,run_4_toynet
217000,1___l,0.0,run_4_toynet
218000,1___l,0.0,run_4_toynet
219000,1___l,0.0,run_4_toynet
220000,1___l,0.0,run_4_toynet
221000,1___l,0.0,run_4_toynet
222000,1___l,0.0,run_4_toynet
223000,1___l,0.0,run_4_toynet
224000,1___l,0.0,run_4_toynet
225000,1___l,0.0,run_4_toynet
226000,1___l,0.0,run_4_toynet
227000,1___l,0.0,run_4_toynet
228000,1___l,0.0,run_4_toynet
229000,1___l,0.0,run_4_toynet
230000,1___l,0.0,run_4_toynet
231000,1___l,0.0,run_4_toynet
232000,1___l,0.0,run_4_toynet
233000,1___l,0.0,run_4_toynet
234000,1___l,0.0,run_4_toynet
235000,1___l,0.0,run_4_toynet
236000,1___l,0.0,run_4_toynet
237000,1___l,0.0,run_4_toynet
238000,1___l,0.0,run_4_toynet
239000,1___l,0.0,run_4_toynet
240000,1___l,0.0,run_4_toynet
241000,1___l,0.0,run_4_toynet
242000,1___l,0.0,run_4_toynet
243000,1___l,0.0,run_4_toynet
244000,1___l,0.0,run_4_toynet
245000,1___l,0.0,run_4_toynet
246000,1___l,0.0,run_4_toynet
247000,1___l,0.0,run_4_toynet
248000,1___l,0.0,run_4_toynet
249000,1___l,0.0,run_4_toynet
250000,1___l,0.0,run_4_toynet
251000,1___l,0.0,run_4_toynet
252000,1___l,0.0,run_4_toynet
253000,1___l,0.0,run_4_toynet
254000,1___l,0.0,run_4_toynet
255000,1___l,0.0,run_4_toynet
256000,1___l,0.0,run_4_toynet
257000,1___l,0.0,run_4_toynet
258000,1___l,0.0,run_4_toynet
259000,1___l,0.0,run_4_toynet
260000,1___l,0.0,run_4_toynet
261000,1___l,0.0,run_4_toynet
262000,1___l,0.0,run_4_toynet
263000,1___l,0.0,run_4_toynet
264000,1___l,0.0,run_4_toynet
265000,1___l,0.0,run_4_toynet
266000,1___l,0.0,run_4_toynet
267000,1___l,0.0,run_4_toynet
268000,1___l,0.0,run_4_toynet
269000,1___l,0.0,run_4_toynet
270000,1___l,0.0,run_4_toynet
271000,1___l,0.0,run_4_toynet
272000,1___l,0.0,run_4_toynet
273000,1___l,0.0,run_4_toynet
274000,1___l,0.0,run_4_toynet
275000,1___l,0.0,run_4_toynet
276000,1___l,0.0,run_4_toynet
277000,1___l,0.0,run_4_toynet
278000,1___l,0.0,run_4_toynet
279000,1___l,0.0,run_4_toynet
280000,1___l,0.0,run_4_toynet
281000,1___l,0.0,run_4_toynet
282000,1___l,0.0,run_4_toynet
283000,1___l,0.0,run_4_toynet
284000,1___l,0.0,run_4_toynet
285000,1___l,0.0,run_4_toynet
286000,1___l,0.0,run_4_toynet
287000,1___l,0.0,run_4_toynet
288000,1___l,0.0,run_4_toynet
289000,1___l,0.0,run_4_toynet
290000,1___l,0.0,run_4_toynet
291000,1___l,0.0,run_4_toynet
292000,1___l,0.0,run_4_toynet
293000,1___l,0.0,run_4_toynet
294000,1___l,0.0,run_4_toynet
295000,1___l,0.0,run_4_toynet
296000,1___l,0.0,run_4_toynet
297000,1___l,0.0,run_4_toynet
298000,1___l,0.0,run_4_toynet
299000,1___l,0.0,run_4_toynet
300000,1___l,0.0,run_4_toynet
301000,1___l,0.0,run_4_toynet
302000,1___l,0.0,run_4_toynet
303000,1___l,0.0,run_4_toynet
304000,1___l,0.0,run_4_toynet
305000,1___l,0.0,run_4_toynet
306000,1___l,0.0,run_4_toynet
307000,1___l,0.0,run_4_toynet
308000,1___l,0.0,run_4_toynet
309000,1___l,0.0,run_4_toynet
310000,1___l,0.0,run_4_toynet
311000,1___l,0.0,run_4_toynet
312000,1___l,0.0,run_4_toynet
313000,1___l,0.0,run_4_toynet
314000,1___l,0.0,run_4_toynet
315000,1___l,0.0,run_4_toynet
316000,1___l,0.0,run_4_toynet
317000,1___l,0.0,run_4_toynet
318000,1___l,0.0,run_4_toynet
319000,1___l,0.0,run_4_toynet
320000,1___l,0.0,run_4_toynet
321000,1___l,0.0,run_4_toynet
322000,1___l,0.0,run_4_toynet
323000,1___l,0.0,run_4_toynet
324000,1___l,0.0,run_4_toynet
325000,1___l,0.0,run_4_toynet
326000,1___l,0.0,run_4_toynet
327000,1___l,0.0,run_4_toynet
328000,1___l,0.0,run_4_toynet
329000,1___l,0.0,run_4_toynet
330000,1___l,0.0,run_4_toynet
331000,1___l,0.0,run_4_toynet
332000,1___l,0.0,run_4_toynet
333000,1___l,0.0,run_4_toynet
334000,1___l,0.0,run_4_toynet
335000,1___l,0.0,run_4_toynet
336000,1___l,0.0,run_4_toynet
337000,1___l,0.0,run_4_toynet
338000,1___l,0.0,run_4_toynet
339000,1___l,0.0,run_4_toynet
340000,1___l,0.0,run_4_toynet
341000,1___l,0.0,run_4_toynet
342000,1___l,0.0,run_4_toynet
343000,1___l,0.0,run_4_toynet
344000,1___l,0.0,run_4_toynet
345000,1___l,0.0,run_4_toynet
346000,1___l,0.0,run_4_toynet
347000,1___l,0.0,run_4_toynet
348000,1___l,0.0,run_4_toynet
349000,1___l,0.0,run_4_toynet
350000,1___l,0.0,run_4_toynet
351000,1___l,0.0,run_4_toynet
352000,1___l,0.0,run_4_toynet
353000,1___l,0.0,run_4_toynet
354000,1___l,0.0,run_4_toynet
355000,1___l,0.0,run_4_toynet
356000,1___l,0.0,run_4_toynet
357000,1___l,0.0,run_4_toynet
358000,1___l,0.0,run_4_toynet
359000,1___l,0.0,run_4_toynet
360000,1___l,0.0,run_4_toynet
361000,1___l,0.0,run_4_toynet
362000,1___l,0.0,run_4_toynet
363000,1___l,0.0,run_4_toynet
364000,1___l,0.0,run_4_toynet
365000,1___l,0.0,run_4_toynet
366000,1___l,0.0,run_4_toynet
367000,1___l,0.0,run_4_toynet
368000,1___l,0.0,run_4_toynet
369000,1___l,0.0,run_4_toynet
370000,1___l,0.0,run_4_toynet
371000,1___l,0.0,run_4_toynet
372000,1___l,0.0,run_4_toynet
373000,1___l,0.0,run_4_toynet
374000,1___l,0.0,run_4_toynet
375000,1___l,0.0,run_4_toynet
376000,1___l,0.0,run_4_toynet
377000,1___l,0.0,run_4_toynet
378000,1___l,0.0,run_4_toynet
379000,1___l,0.0,run_4_toynet
380000,1___l,0.0,run_4_toynet
381000,1___l,0.0,run_4_toynet
382000,1___l,0.0,run_4_toynet
383000,1___l,0.0,run_4_toynet
384000,1___l,0.0,run_4_toynet
385000,1___l,0.0,run_4_toynet
386000,1___l,0.0,run_4_toynet
387000,1___l,0.0,run_4_toynet
388000,1___l,0.0,run_4_toynet
389000,1___l,0.0,run_4_toynet
390000,1___l,0.0,run_4_toynet
391000,1___l,0.0,run_4_toynet
392000,1___l,0.0,run_4_toynet
393000,1___l,0.0,run_4_toynet
394000,1___l,0.0,run_4_toynet
395000,1___l,0.0,run_4_toynet
396000,1___l,0.0,run_4_toynet
397000,1___l,0.0,run_4_toynet
398000,1___l,0.0,run_4_toynet
399000,1___l,0.0,run_4_toynet
400000,1___l,0.0,run_4_toynet
401000,1___l,0.0,run_4_toynet
402000,1___l,0.0,run_4_toynet
403000,1___l,0.0,run_4_toynet
404000,1___l,0.0,run_4_toynet
405000,1___l,0.0,run_4_toynet
406000,1___l,0.0,run_4_toynet
407000,1___l,0.0,run_4_toynet
408000,1___l,0.0,run_4_toynet
409000,1___l,0.0,run_4_toynet
410000,1___l,0.0,run_4_toynet
411000,1___l,0.0,run_4_toynet
412000,1___l,0.0,run_4_toynet
413000,1___l,0.0,run_4_toynet
414000,1___l,0.0,run_4_toynet
415000,1___l,0.0,run_4_toynet
416000,1___l,0.0,run_4_toynet
417000,1___l,0.0,run_4_toynet
418000,1___l,0.0,run_4_toynet
419000,1___l,0.0,run_4_toynet
420000,1___l,0.0,run_4_toynet
421000,1___l,0.0,run_4_toynet
422000,1___l,0.0,run_4_toynet
423000,1___l,0.0,run_4_toynet
424000,1___l,0.0,run_4_toynet
425000,1___l,0.0,run_4_toynet
426000,1___l,0.0,run_4_toynet
427000,1___l,0.0,run_4_toynet
428000,1___l,0.0,run_4_toynet
429000,1___l,0.0,run_4_toynet
430000,1___l,0.0,run_4_toynet
431000,1___l,0.0,run_4_toynet
432000,1___l,0.0,run_4_toynet
433000,1___l,0.0,run_4_toynet
434000,1___l,0.0,run_4_toynet
435000,1___l,0.0,run_4_toynet
436000,1___l,0.0,run_4_toynet
437000,1___l,0.0,run_4_toynet
438000,1___l,0.0,run_4_toynet
439000,1___l,0.0,run_4_toynet
440000,1___l,0.0,run_4_toynet
441000,1___l,0.0,run_4_toynet
442000,1___l,0.0,run_4_toynet
443000,1___l,0.0,run_4_toynet
444000,1___l,0.0,run_4_toynet
445000,1___l,0.0,run_4_toynet
446000,1___l,0.0,run_4_toynet
447000,1___l,0.0,run_4_toynet
448000,1___l,0.0,run_4_toynet
449000,1___l,0.0,run_4_toynet
450000,1___l,0.0,run_4_toynet
451000,1___l,0.0,run_4_toynet
452000,1___l,0.0,run_4_toynet
453000,1___l,0.0,run_4_toynet
454000,1___l,0.0,run_4_toynet
455000,1___l,0.0,run_4_toynet
456000,1___l,0.0,run_4_toynet
457000,1___l,0.0,run_4_toynet
458000,1___l,0.0,run_4_toynet
459000,1___l,0.0,run_4_toynet
460000,1___l,0.0,run_4_toynet
461000,1___l,0.0,run_4_toynet
462000,1___l,0.0,run_4_toynet
463000,1___l,0.0,run_4_toynet
464000,1___l,0.0,run_4_toynet
465000,1___l,0.0,run_4_toynet
466000,1___l,0.0,run_4_toynet
467000,1___l,0.0,run_4_toynet
468000,1___l,0.0,run_4_toynet
469000,1___l,0.0,run_4_toynet
470000,1___l,0.0,run_4_toynet
471000,1___l,0.0,run_4_toynet
472000,1___l,0.0,run_4_toynet
473000,1___l,0.0,run_4_toynet
474000,1___l,0.0,run_4_toynet
475000,1___l,0.0,run_4_toynet
476000,1___l,0.0,run_4_toynet
477000,1___l,0.0,run_4_toynet
478000,1___l,0.0,run_4_toynet
479000,1___l,0.0,run_4_toynet
480000,1___l,0.0,run_4_toynet
481000,1___l,0.0,run_4_toynet
482000,1___l,0.0,run_4_toynet
483000,1___l,0.0,run_4_toynet
484000,1___l,0.0,run_4_toynet
485000,1___l,0.0,run_4_toynet
486000,1___l,0.0,run_4_toynet
487000,1___l,0.0,run_4_toynet
488000,1___l,0.0,run_4_toynet
489000,1___l,0.0,run_4_toynet
490000,1___l,0.0,run_4_toynet
491000,1___l,0.0,run_4_toynet
492000,1___l,0.0,run_4_toynet
493000,1___l,0.0,run_4_toynet
494000,1___l,0.0,run_4_toynet
495000,1___l,0.0,run_4_toynet
496000,1___l,0.0,run_4_toynet
497000,1___l,0.0,run_4_toynet
498000,1___l,0.0,run_4_toynet
499000,1___l,0.0,run_4_toynet
500000,1___l,0.0,run_4_toynet
501000,1___l,0.0,run_4_toynet
502000,1___l,0.0,run_4_toynet
503000,1___l,0.0,run_4_toynet
504000,1___l,0.0,run_4_toynet
505000,1___l,0.0,run_4_toynet
506000,1___l,0.0,run_4_toynet
507000,1___l,0.0,run_4_toynet
508000,1___l,0.0,run_4_toynet
509000,1___l,0.0,run_4_toynet
510000,1___l,0.0,run_4_toynet
511000,1___l,0.0,run_4_toynet
512000,1___l,0.0,run_4_toynet
513000,1___l,0.0,run_4_toynet
514000,1___l,0.0,run_4_toynet
515000,1___l,0.0,run_4_toynet
516000,1___l,0.0,run_4_toynet
517000,1___l,0.0,run_4_toynet
518000,1___l,0.0,run_4_toynet
519000,1___l,0.0,run_4_toynet
520000,1___l,0.0,run_4_toynet
521000,1___l,0.0,run_4_toynet
522000,1___l,0.0,run_4_toynet
523000,1___l,0.0,run_4_toynet
524000,1___l,0.0,run_4_toynet
525000,1___l,0.0,run_4_toynet
526000,1___l,0.0,run_4_toynet
527000,1___l,0.0,run_4_toynet
528000,1___l,0.0,run_4_toynet
529000,1___l,0.0,run_4_toynet
530000,1___l,0.0,run_4_toynet
531000,1___l,0.0,run_4_toynet
532000,1___l,0.0,run_4_toynet
533000,1___l,0.0,run_4_toynet
534000,1___l,0.0,run_4_toynet
535000,1___l,0.0,run_4_toynet
536000,1___l,0.0,run_4_toynet
537000,1___l,0.0,run_4_toynet
538000,1___l,0.0,run_4_toynet
539000,1___l,0.0,run_4_toynet
540000,1___l,0.0,run_4_toynet
541000,1___l,0.0,run_4_toynet
542000,1___l,0.0,run_4_toynet
543000,1___l,0.0,run_4_toynet
544000,1___l,0.0,run_4_toynet
545000,1___l,0.0,run_4_toynet
546000,1___l,0.0,run_4_toynet
547000,1___l,0.0,run_4_toynet
548000,1___l,0.0,run_4_toynet
549000,1___l,0.0,run_4_toynet
550000,1___l,0.0,run_4_toynet
551000,1___l,0.0,run_4_toynet
552000,1___l,0.0,run_4_toynet
553000,1___l,0.0,run_4_toynet
554000,1___l,0.0,run_4_toynet
555000,1___l,0.0,run_4_toynet
556000,1___l,0.0,run_4_toynet
557000,1___l,0.0,run_4_toynet
558000,1___l,0.0,run_4_toynet
559000,1___l,0.0,run_4_toynet
560000,1___l,0.0,run_4_toynet
561000,1___l,0.0,run_4_toynet
562000,1___l,0.0,run_4_toynet
563000,1___l,0.0,run_4_toynet
